id,budget,revenue,runtime,status,tagline,production_countries,spoken_languages,production_companies
9778,28000000,77516304,90,Released,Can once in a lifetime happen twice?,US,en,Tapestry Films|Miramax|Simon Fields Productions
489999,880000,75636047,102,Released,No one is lost without a trace.,US,en,Bazelevs|Timur Bekmambetov Productions
188161,40000000,86400000,116,Released,Bring protection.,US,en,RGB Media|Fuzzy Door Productions|MRC|Bluegrass Films
378236,50000000,217776646,86,Released,An adventure beyond words.,US,en,Columbia Pictures|Sony Pictures Animation|LStar Capital
149870,30000000,117932401,126,Released,We must live.,JP,fr|de|it|ja,Studio Ghibli|Nippon Television Network Corporation|dentsu|Hakuhodo DY Media Partners|d-rights|TOHO|Walt Disney Japan|KDDI
1101448,0,0,123,Released,Never give up.,US,en,Artists Equity|Amazon MGM Studios|A Really Good Home Pictures|Wild Frontier Films|101 Studios
216919,0,0,97,Released,,MX,es,JADE FILMS|Grupo AZTECA|Eficine 226|Instituto Mexicano de Cinematografía
1624,45000000,302710615,86,Released,Trust me.,US,en,Universal Pictures|Imagine Entertainment
1209217,0,108136957,110,Released,"Missing samurai swords, an unsolved mystery from the Great Edo period, the battle for treasure begins...",JP,ja,TMS Entertainment|Yomiuri Telecasting Corporation|Shogakukan|TOHO|Nippon Television Network Corporation|Shogakukan-Shueisha Productions|Meitantei Conan Production Committee
8848,20000000,64828421,112,Released,The true story of a heist gone wrong... in all the right ways.,AU|GB|US,en,Omnilab Media|Mosaic Media Group|Relativity Media|Skyline (Baker St)|Arclight Films|Lionsgate
6957,26000000,177400000,116,Released,Better late than never.,US,en|es,Universal Pictures|Apatow Productions
9595,26000000,181096164,85,Released,The mother of all movies.,US,en,20th Century Fox
187017,50000000,331333876,112,Released,They're not 21 anymore.,US,en,Columbia Pictures|Original Film|MRC|Metro-Goldwyn-Mayer|Cannell Studios|JHF Productions|33andOut Productions
619,25000000,411006740,129,Released,Never let her out of your sight. Never let your guard down. Never fall in love.,US,en|hu,Kasdan Pictures|Tig Productions|Warner Bros. Pictures
839033,30000000,20658572,134,Released,Hope has yet to abandon these lands.,JP|NZ|US,en,New Line Cinema|Warner Bros. Animation|Sola Entertainment|Middle-earth Enterprises|WingNut Films|Domain Entertainment
16995,60000000,87800000,127,Released,Find the truth,FR|GB|US,en|cn|fr,Andell Entertainment|Working Title|StudioCanal|Relativity Media
117263,70000000,170270201,120,Released,When our flag falls our nation will rise.,US,en|ko,Millennium Media|G-BASE|Nu Image
13179,48000000,9208064,78,Released,Enter the world of fairies,IN|US,en,DisneyToon Studios|Prana Animation Studios
87516,30000000,5200000,104,Released,Ask not why you were imprisoned. Ask why you were set free.,US,en,40 Acres and a Mule Filmworks|Vertigo Entertainment|Good Universe|FilmDistrict
379686,150000000,163692228,115,Released,Welcome to the Jam!,US,en,Warner Animation Group|Proximity Media|Warner Bros. Pictures|The SpringHill Company
38700,90000000,426505244,124,Released,Ride together. Die together.,US,en|es,Columbia Pictures|2.0 Entertainment|Don Simpson/Jerry Bruckheimer Films|Overbrook Entertainment
76640,30000000,0,107,Released,Not in his town. Not on his watch.,US,en,di Bonaventura Pictures|CJ Entertainment|Lionsgate
458897,48000000,73279888,118,Released,Unseen. Undivided. Unstoppable.,US,tr|fr|en|pt|de,Columbia Pictures|Brownstone Productions|2.0 Entertainment|The Cantillon Company
338803,0,6906250,133,Released,"A tyrant king, a treacherous subject, and a woman seeking revenge.",KR,ko,Lotte Entertainment|Soo Film
4513,30000000,80276156,113,Released,They're Coming!,NZ|US,en,HorrorFlix|Columbia Pictures|Ghost House Pictures|Dark Horse Entertainment|Mandate International
11362,35000000,75395048,131,Released,Prepare for adventure. Count on revenge.,IE|US|CH|GB,en|it|es,Touchstone Pictures|Spyglass Entertainment|World 2000 Entertainment|Count of Monte Cristo Ltd.|Epsilon Motion Pictures
9495,23000000,93722164,102,Released,Believe in angels.,US,en,Entertainment Media Investment|Jeff Most Productions|Pressman Film|Dimension Films
68737,95000000,114178613,102,Released,"When darkness falls, the son will rise.",CN|CA|US|GB,en,Legendary Pictures|Thunder Road|Moving Picture Company|Pendle Mountain Productions|Wigram Productions|Outlaw Sinema|China Film Group Corporation
412656,125000000,26508132,109,Released,No one escapes the noise.,US|CA|HK|LU,en,Quadrant Pictures|Lionsgate|Bron Studios|3 Arts Entertainment|TIK Films|Hercules Film Fund|Allison Shearmur Productions|Creative Wealth Media Finance
8367,48000000,390493908,143,Released,"For the good of all men, and the love of one woman, he fought to uphold justice by breaking the law.",US,ar|en,Morgan Creek Entertainment
943,35000000,321731527,118,Released,The magic is back again!,US,en,Silver Pictures|Warner Bros. Pictures|St. Petersburg Clearwater Film Commision
505192,0,0,120,Released,Sometimes you choose your family.,JP,ja,Fuji Television Network|AOI Pro.|BUN-BUKU|GAGA Corporation
23398,75000000,443140005,89,Released,The Boys are back in town... and they have competition.,US,en|fr,Fox 2000 Pictures|Bagdasarian Productions|Regency Enterprises|20th Century Fox|Dune Entertainment
522162,100000000,127400000,138,Released,One battle turned the tide of war.,CA|HK|US,zh|en|ja,AGC Studios|Centropolis Entertainment|Street Entertainment|Entertainment One|Starlight Culture Entertainment Group|Shanghai RuYi Entertainment
9362,11000000,48572000,96,Released,They say there's nothing new under the sun. But under the ground…,US,en,No Frills Film|Wilson-Maddock Production
12437,35000000,92158961,92,Released,Every war has a beginning.,US,en,Screen Gems|Lakeshore Entertainment|Sketch Films|UW3 Film Productions
37233,42000000,270248367,154,Released,Power can be murder to resist.,US,en,Mirage Enterprises|Paramount Pictures|Davis Entertainment|Scott Rudin Productions
241,34000000,110000000,119,Released,The media made them superstars.,US,en|nv|ja,Warner Bros. Pictures|Regency Enterprises|Alcor Films|Ixtlan Productions|New Regency Pictures|JD Productions
49797,6000000,12966357,144,Released,Abandon all compassion.,KR,ko,Softbank Ventures|Peppermint & Company|Siz Entertainment|Finecut|Michigan Venture Capital|Showbox|CJ Investment
856289,85000000,369081777,148,Released,,CN,zh,Beijing Culture 北京京西文化|Century Changshengtian Film|Tencent Penguin Pictures|Maoyan Entertainment|Huaxia Film Distribution
442062,35000000,93320380,90,Released,Halloween comes to life.,US,en,Columbia Pictures|Original Film|Scholastic Entertainment|Silvertongue Films|Sony Pictures Animation
9437,27000000,60527873,115,Released,Smart girls. Pretty girls. Missing girls.,US,en,Paramount Pictures|Rysher Entertainment|David Brown Productions
277,22000000,95708457,122,Released,An immortal battle for supremacy.,US|GB|DE,en,Screen Gems|Lakeshore Entertainment|Subterranean Productions UK Ltd.|Underworld Produktions GmbH|Laurinfilm
884,9000000,2671855,100,Released,Exploring the ultimate thrill where body and metal become one.,CA|GB,en,Alliance Films|Recorded Picture Company
522931,70000000,70060492,117,Released,"Hit me baby, one more time.",BG|FR|SE|US|GB,en|ja|ru|es,Nu Boyana Film Studios|Lionsgate|Millennium Media|Davis Films|Campbell Grobman Films|Film i Väst|Filmgate Films
93685,0,0,93,Released,,NL,nl,BrennFilm|Rebel Film BV
11621,9200000,44600000,93,Released,Can a pig really fly?,JP,ja,Studio Ghibli|Tokuma Shoten|Nippon Television Network Corporation|Japan Airlines|Japan Airlines Cultural Business Center
296099,31000000,104400000,99,Released,What could go wrong?,US,en,BenderSpink|David Dobkin Productions
267860,60000000,205754447,99,Released,The world's leaders have assembled. So have their enemies.,US|GB|BG,en,Millennium Media|Gramercy Pictures|G-BASE|LHF Film|Nu Boyana Film Studios
602734,20000000,40618920,93,Released,A new game begins.,US,en,Twisted Pictures|Lionsgate|Serendipity Productions|Dahlstar LLC
154400,12600000,19054534,106,Released,,US|GB,en,Fox Searchlight Pictures|Chernin Entertainment|TSG Entertainment|Ingenious Media
10428,20000000,7563728,105,Released,Their crime is curiosity.,US,en|it|ja|ru,Suftley|United Artists|Metro-Goldwyn-Mayer
15092,20000000,34600000,96,Released,He was dead... but he got better.,US,en,Lionsgate|Lakeshore Entertainment|RadicalMedia
786,60000000,47386287,124,Released,Experience it. Enjoy it. Just don't fall for it.,US,en,DreamWorks Pictures|Columbia Pictures|Vinyl Films
698508,30000000,9464198,134,Released,Never look back. Never look forward.,ZA|US,en,Mission Pictures International|Advantage Entertainment|Pinnacle Peak Pictures|Nthibah Pictures|Universal Pictures
438650,60000000,76419755,119,Released,Meet Nels Coxman. Citizen of the Year.,FR|NO|US,en,StudioCanal|Paradox Produksjon|MAS Productions|Summit Entertainment
1118031,0,500000,119,Released,The beginning of the end has arrived.,ES,ar|en|fr|gl|de|pt|ru|es,Nostromo Pictures
80274,110000000,125537191,114,Released,This is not a game.,US,en,Digital Domain|Chartoff Productions|Taleswapper|K/O Paper Products|OddLot Entertainment
16871,30000000,91388487,99,Released,"Christine Brown has a good job, a great boyfriend, and a bright future. But in three days, she's going to hell.",US,en|es|hu|cs,Universal Pictures|Ghost House Pictures|Buckaroo Entertainment|Curse Productions|Mandate Pictures
72784,14000000,10100000,103,Released,The right place to do wrong.,US|BE,en,Open Road Films|Anonymous Content
812225,0,0,113,Released,When the legend revives... The kingdom will fall.,JP,ja,Pierrot|Bandai Namco Entertainment|MBS|TV Tokyo|avex pictures|Shueisha
13207,19000000,91509154,97,Released,Welcome to Crystal Lake.,US,en,New Line Cinema|Paramount Pictures|Platinum Dunes|Crystal Lake Entertainment
381283,30000000,44516999,121,Released,Seeing is believing.,US,en,Paramount Pictures|Protozoa Pictures
462,52000000,256271286,131,Released,She brought a small town to its feet and a huge company to its knees.,US,en,Jersey Films
369972,70000000,105713218,141,Released,One giant leap into the unknown.,US,en,Universal Pictures|DreamWorks Pictures|Temple Hill Entertainment|Perfect World Pictures
884605,45000000,83000000,103,Released,Pretty. Awkward.,US,en|pt|es,Excellent Cadaver|OPE Partners|Columbia Pictures|Saks Picture Company
9100,15000000,24800000,101,Released,Welcome to the witching hour.,US,en|fr,Columbia Pictures|Red Wagon Entertainment
1000837,8000000,36361572,138,Released,"When a mother's courage defies tyranny, hope is reborn.",BR|FR,pt,VideoFilmes|MACT Productions|RT Features|ARTE France Cinéma|Conspiração Filmes|Globoplay
72331,69000000,116500000,105,Released,Are you a patriot or a vampire?,RU|US,en,Bazelevs|Tim Burton Productions|Abraham Productions|Location Gourmet|20th Century Fox|Dune Entertainment
420634,35000,421798,84,Released,You never forget your first kill.,US,en,Dark Age Cinema
76163,100000000,314975955,103,Released,Back for War.,US|BG|DE,en,Millennium Media|Lionsgate|Nu Boyana Film Studios|Nu Image Entertainment
38167,60000000,204594016,133,Released,Let yourself go.,US,pt|en|it,Columbia Pictures|Plan B Entertainment
503736,90000000,190700000,148,Released,Survivors take all.,US,en|de|es,The Stone Quarry
83389,22000000,61037844,91,Released,,JP,ja,Studio Ghibli|Mitsubishi|Hakuhodo DY Media Partners|Nippon Television Network Corporation|dentsu|TOHO|The Walt Disney Company (Japan)
132232,15000000,146428180,100,Released,A mother's love is forever.,CA|ES,en,Toma 78|Demilo Films
8916,60000000,171757863,83,Released,See the world from a whole new perspective.,US,en|es,Pacific Data Images|DreamWorks Animation|DreamWorks Pictures
9276,15000000,40283321,104,Released,These six students are about to discover their teachers really are from another planet.,US,en,Los Hooligans Productions
1700,20000000,61300000,107,Released,"Paul Sheldon used to write for a living. Now, he’s writing to stay alive.",US,en,Castle Rock Entertainment|Nelson Entertainment
766319,0,0,43,Released,The Queen of Christmas presents a star-studded holiday spectacular.,US,en,Done+Dusted
137094,60000000,135500000,105,Released,Trust no one.,RU|US,en|ru,di Bonaventura Pictures|Paramount Pictures|Mace Neufeld Productions|Buckaroo Entertainment|Skydance Media
842675,73800000,665000000,174,Released,,CN,zh|en|fr|ja|pt|ru|es,Guo Fan Culture and Media|G!Film Studio|DF Pictures|China Film Group Corporation
1266,20000000,66476363,109,Released,Their city. Their rules. No prisoners.,US,en|tr,Fox Searchlight Pictures|Regency Enterprises|Dune Entertainment III|Emmett/Furla Films|Yari Film Group
13811,50000000,155446362,121,Released,What happens when the numbers run out?,GB|US|AU,en,Summit Entertainment|Escape Artists|Mystery Clock Cinema|Kaplan/Perrone Entertainment|Wintergreen Productions|Goldcrest Films International
63311,13000000,33750478,120,Released,The things the love of a madman can do...,ES,pt|es,El Deseo
76203,20000000,187000000,134,Released,The extraordinary true story of Solomon Northup.,GB|US,en,New Regency Pictures|Plan B Entertainment|River Road Entertainment|Regency Enterprises|Film4 Productions
2019,18000000,74189677,99,Released,Don't hunt what you can't kill.,US,en,Alphaville Films|Universal Pictures|Renaissance Pictures
507241,30000000,5928351,106,Released,Winning is all in the execution.,US|GB|ES|HU,en,Dogbone Entertainment|Mad Chance|Endurance Media|K. JAM Media|TKG Productions|The Feature Film One|Lionsgate|Lipsync Productions
405774,19800000,0,124,Released,Never lose sight of survival,US,en,Bluegrass Films|Chris Morgan Productions
305470,105000000,142300000,124,Released,Together we are more.,US|HK,en,Lionsgate|Saban Brands|Saban Films|Temple Hill Entertainment|TIK Films
677179,75000000,275300000,116,Released,You can't run from your past.,US,en|es,Metro-Goldwyn-Mayer|Proximity Media|Outlier Society|Winkler Films
10897,0,67308282,82,Released,Mischief loves company.,US,en,Universal Pictures|King World Entertainment|Amblin Entertainment
8963,53000000,157387195,116,Released,Danger runs deep.,US|FR,en,Hollywood Pictures|Don Simpson/Jerry Bruckheimer Films
1076364,0,0,9,Released,New adventure. Same wingman.,US,en,Pixar
646207,40000000,7502846,108,Released,This mission is on thin ice.,CA|US,en,Shivhans Pictures|Code Entertainment|Envision Media Arts|The Solution
974950,26000000,16317120,132,Released,Passion has a new name.,BE|FR|US|MX,es|fr|en,Why Not Productions|Pathé|France 2 Cinéma|Page 114|Saint Laurent Productions|Saint Laurent|Library Pictures International|Logical Content Ventures|Les Films du Fleuve|The Veterans|Vixens|Casa Kafka Pictures|Pimienta Films
582,2000000,77672685,137,Released,"Before the Fall of the Berlin Wall, East Germany's Secret Police Listened to Your Secrets.",DE|FR,de,Creado Film|Wiedemann & Berg Film|ARTE|BR
4347,30000000,131016624,123,Released,Torn apart by betrayal. Separated by war. Bound by love.,FR|GB|US,en|fr,Universal Pictures|StudioCanal|Relativity Media|Working Title
12133,65000000,128100000,98,Released,They grow up so fast.,US,en|es,Columbia Pictures|Mosaic Media Group|Gary Sanchez Productions|Relativity Media|Apatow Productions
